State,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
USA.MN,US,Energy,CO2,79.55367,79.1523,80.26892,84.80039,86.47282,89.51931,94.53929,92.76797,93.15239,93.50754,99.0643,96.21263,98.48078,103.2541,101.4763,101.7292,99.56304,100.7529,100.2333,92.61516,90.08659,89.09443,83.20681,87.53872,92.28118,86.0155,88.5699,88.01428,91.29737,88.28445,75.65499
USA.MN,US,Energy,N2O,1.264439,1.279226,1.358825,1.43304,1.479451,1.514319,1.515938,1.597228,1.609042,1.519271,1.5332,1.510321,1.47165,1.478883,1.4369,1.366606,1.343262,1.223943,1.182385,1.12315,1.145395,1.127426,1.009805,1.029229,1.066044,0.986113,0.980309,0.929416,0.945727,0.866983,0.772228
USA.MN,US,Energy,All GHG,82.88388,82.50257,83.69999,88.27557,89.98632,93.01891,97.98342,96.25506,96.59271,96.79253,102.3369,99.41243,101.5664,106.3066,104.4592,104.6162,102.3826,103.3875,102.8105,95.09084,92.57734,91.51108,85.49135,89.90729,94.73298,88.39587,90.96353,90.31582,93.6985,90.66168,77.90196
USA.MN,US,Industrial Processes,CH4,4.52E-05,3.91E-05,4.23E-05,4.61E-05,4.49E-05,4.58E-05,4.29E-05,4.19E-05,4.35E-05,4.54E-05,4.33E-05,3.23E-05,3.28E-05,3.40E-05,2.89E-05,2.72E-05,2.41E-05,2.41E-05,2.13E-05,1.21E-05,0.00343,0.003533,0.004155,0.004072,0.004082,0.003025,0.002678,0.003062,0.00348,0.003365,0.003092
USA.MN,US,Industrial Processes,CO2,0.911742,0.770131,0.793631,0.805707,0.844632,0.893891,0.906196,0.942365,0.955737,0.938533,0.874481,0.807166,0.836618,0.870031,0.942246,0.91013,1.092724,1.02518,0.951803,0.855236,17.90094,17.99736,19.34708,18.80091,20.77099,13.24363,12.78963,13.96859,15.99593,15.51306,14.42999
USA.MN,US,Industrial Processes,N2O,0.073748,0.071588,0.067418,0.076679,0.076707,0.076758,0.076782,0.081695,0.081504,0.081717,0.081994,0.081674,0.073376,0.073482,0.073494,0.073509,0.073856,0.074259,0.073912,0.073218,0.073238,0.074337,0.07384,0.077184,0.07714,0.082872,0.081002,0.077716,0.076759,0.075451,0.075172
USA.MN,US,Industrial Processes,F-Gas,0.796064,0.76865,0.788955,0.864554,1.004329,1.31801,1.541079,1.743669,1.855656,2.0375,2.115744,2.222368,2.286894,2.357697,2.415133,2.489102,2.590375,2.719122,2.854275,2.518285,3.174664,3.462285,3.505142,3.17959,3.095303,3.116767,3.090022,3.100058,3.125786,3.190344,3.215359
USA.MN,US,Industrial Processes,All GHG,1.781599,1.610409,1.650047,1.746986,1.925713,2.288705,2.5241,2.767771,2.89294,3.057796,3.072263,3.11124,3.196921,3.301244,3.430901,3.472768,3.756979,3.818585,3.880011,3.44675,21.15228,21.53751,22.93022,22.06176,23.94751,16.4463,15.96333,17.14942,19.20196,18.78222,17.72361
USA.MN,US,Land-Use Change and Forestry,CH4,0.588586,0.565355,0.535127,0.531881,0.535599,0.537706,0.54093,0.529986,0.536283,0.530249,0.539531,0.528037,0.54205,0.570061,0.545973,0.555896,0.595525,0.562296,0.542311,0.551702,0.558019,0.687827,0.55214,0.547022,0.541148,0.671282,0.667902,0.660236,0.660278,0.664062,0.66928
USA.MN,US,Land-Use Change and Forestry,CO2,-5.35596,-5.37882,-5.55179,-3.00492,-3.41391,-2.96391,-4.20363,-2.42692,-2.13471,-2.24957,-3.74587,-4.82293,-4.10896,-5.69623,-4.80239,-3.69589,-5.60534,-6.56516,-6.3646,-5.86727,-5.18691,-7.24815,-9.08765,-9.78103,-6.50826,-5.88238,-8.38241,-8.30202,-7.86512,-7.84757,-8.41294
USA.MN,US,Land-Use Change and Forestry,N2O,0.172489,0.161974,0.146177,0.143252,0.149765,0.155637,0.159349,0.148575,0.151996,0.147335,0.165419,0.153538,0.151756,0.174196,0.172679,0.183017,0.220206,0.208164,0.167524,0.178126,0.162908,0.288721,0.159549,0.159819,0.154988,0.16698,0.167779,0.160513,0.161585,0.165188,0.168533
USA.MN,US,Land-Use Change and Forestry,All GHG,-4.59489,-4.65149,-4.87049,-2.32979,-2.72855,-2.27057,-3.50335,-1.74836,-1.44643,-1.57198,-3.04092,-4.14135,-3.41516,-4.95197,-4.08374,-2.95698,-4.78961,-5.7947,-5.65477,-5.13744,-4.46599,-6.2716,-8.37596,-9.07419,-5.81213,-5.04411,-7.54673,-7.48127,-7.04326,-7.01832,-7.57513
USA.MN,US,Waste,CH4,1.83282,1.939128,1.920299,1.837313,1.801141,1.794492,1.969262,2.017018,2.014585,2.058586,1.964482,2.012571,1.935043,2.035459,2.00326,1.977029,2.058182,1.980982,1.900768,1.905481,1.735566,1.708924,1.730659,1.670642,1.715768,1.738206,1.565738,1.594149,1.624401,1.736248,1.565455
USA.MN,US,Waste,N2O,0.295569,0.302379,0.310137,0.315987,0.327237,0.329944,0.337579,0.340377,0.34927,0.362237,0.369586,0.369069,0.37662,0.384366,0.390315,0.387181,0.393988,0.410247,0.421868,0.399447,0.386853,0.370335,0.387576,0.39222,0.398996,0.404238,0.41884,0.42871,0.432041,0.430608,0.432173
USA.MN,US,Waste,All GHG,2.128389,2.241507,2.230435,2.153299,2.128377,2.124436,2.306841,2.357394,2.363855,2.420823,2.334068,2.38164,2.311663,2.419825,2.393575,2.36421,2.452169,2.39123,2.322636,2.304928,2.122419,2.079259,2.118235,2.062861,2.114764,2.142444,1.984578,2.022859,2.056442,2.166857,1.997628
USA.MN,US,Total including LUCF,All GHG,105.9392,105.62,104.6568,114.4807,113.898,118.7878,121.4214,121.9037,123.5106,123.6312,126.6189,122.4708,126.7383,129.3546,130.2934,131.5663,125.3171,126.879,126.7947,118.0544,134.9854,131.1255,124.2425,128.1493,140.4345,128.0191,126.0854,126.7238,133.4809,130.3134,114.383
USA.MN,US,Total excluding LUCF,CH4,10.05868,10.30112,10.13806,10.1819,9.977467,10.15916,10.19256,10.25901,10.23488,10.13751,10.08733,10.08967,9.899306,9.948939,9.682863,9.84854,9.872068,10.02213,9.744669,9.706763,9.786241,9.712938,9.833743,9.764184,9.685299,10.0158,10.20153,10.30698,10.58427,10.6448,10.36475
USA.MN,US,Total excluding LUCF,CO2,80.75406,80.20733,81.35838,85.91702,87.65217,90.7878,95.81239,94.0888,94.51716,94.83642,100.3531,97.41159,99.70982,104.5463,102.8721,103.0059,101.0356,102.2139,101.5994,93.90863,108.4492,107.5751,103.1534,106.8747,113.5553,99.811,101.9164,102.5201,107.8457,104.3717,90.67424
USA.MN,US,Total excluding LUCF,N2O,18.92533,18.99438,17.24194,19.84698,17.99255,18.7934,17.37875,17.56056,18.34929,18.19171,17.10365,16.88856,18.25739,17.45364,19.40698,19.17972,16.60867,17.71852,18.25115,17.05818,18.04127,16.64679,16.12616,17.40498,19.91076,20.11963,18.42416,18.27789,18.96833,19.1249,17.70379
USA.MN,US,Total excluding LUCF,F-Gas,0.796064,0.76865,0.788955,0.864554,1.004329,1.31801,1.541079,1.743669,1.855656,2.0375,2.115744,2.222368,2.286894,2.357697,2.415133,2.489102,2.590375,2.719122,2.854275,2.518285,3.174664,3.462285,3.505142,3.17959,3.095303,3.116767,3.090022,3.100058,3.125786,3.190344,3.215359
USA.MN,US,Total excluding LUCF,All GHG,110.5341,110.2715,109.5273,116.8105,116.6265,121.0584,124.9248,123.652,124.957,125.2031,129.6598,126.6122,130.1534,134.3066,134.3771,134.5232,130.1068,132.6737,132.4495,123.1919,139.4514,137.3971,132.6184,137.2234,146.2467,133.0632,133.6321,134.205,140.5241,137.3317,121.9581
USA.MN,US,Total including LUCF,CH4,10.64727,10.86648,10.67319,10.71378,10.51307,10.69687,10.73349,10.789,10.77116,10.66776,10.62686,10.61771,10.44136,10.519,10.22884,10.40444,10.46759,10.58442,10.28698,10.25846,10.34426,10.40077,10.38588,10.31121,10.22645,10.68708,10.86943,10.96722,11.24455,11.30886,11.03403
USA.MN,US,Total including LUCF,CO2,75.39809,74.82851,75.80659,82.9121,84.23826,87.82389,91.60876,91.66188,92.38245,92.58685,96.60725,92.58866,95.60086,98.8501,98.06974,99.30997,95.43031,95.64877,95.23481,88.04136,103.2623,100.3269,94.06573,97.09367,107.047,93.92862,93.53396,94.21809,99.98061,96.52409,82.2613
USA.MN,US,Total including LUCF,N2O,19.09782,19.15635,17.38812,19.99023,18.14232,18.94903,17.5381,17.70913,18.50128,18.33904,17.26907,17.0421,18.40914,17.62784,19.57966,19.36274,16.82887,17.92669,18.41868,17.23631,18.20418,16.93551,16.2857,17.5648,20.06575,20.28661,18.59194,18.4384,19.12992,19.29009,17.87232
USA.MN,US,Total including LUCF,F-Gas,0.796064,0.76865,0.788955,0.864554,1.004329,1.31801,1.541079,1.743669,1.855656,2.0375,2.115744,2.222368,2.286894,2.357697,2.415133,2.489102,2.590375,2.719122,2.854275,2.518285,3.174664,3.462285,3.505142,3.17959,3.095303,3.116767,3.090022,3.100058,3.125786,3.190344,3.215359
USA.MO,US,Agriculture,CH4,8.37836,8.387953,8.511922,8.905196,9.491068,9.300699,9.252037,9.244067,9.116049,9.324325,9.252389,9.243877,9.374541,9.190251,9.216717,9.381081,9.630202,9.67821,9.215833,9.088051,9.374989,8.192285,8.136223,7.88934,8.133408,8.225444,8.646555,9.037205,9.242748,9.070677,9.167594
USA.MO,US,Agriculture,CO2,0.609944,0.617939,0.564113,0.505612,0.680546,0.483783,0.492342,0.486075,0.51158,0.123402,0.449099,0.487668,0.426586,0.431505,0.295502,0.428324,0.455901,0.492585,0.154829,0.384272,0.483662,0.430446,0.54241,0.543424,0.519162,0.356635,0.330522,0.381085,0.201252,0.307748,0.312645
USA.MO,US,Agriculture,N2O,14.06203,12.23288,11.68066,13.5898,12.04853,12.54299,13.55778,12.75691,13.18924,11.32592,12.3396,14.04412,13.23778,13.20616,13.21754,12.00723,11.69975,12.57095,13.90197,13.61738,13.90476,12.88328,11.83464,14.658,14.46883,15.17976,13.93319,13.85221,14.4413,14.75223,13.40351
USA.MO,US,Agriculture,All GHG,23.05033,21.23877,20.75669,23.00061,22.22015,22.32747,23.30216,22.48706,22.81687,20.77365,22.04109,23.77567,23.0389,22.82792,22.72976,21.81663,21.78585,22.74174,23.27263,23.08971,23.76341,21.50601,20.51328,23.09076,23.1214,23.76184,22.91026,23.2705,23.8853,24.13065,22.88375
USA.MO,US,Energy,CH4,2.251665,2.254922,2.254964,2.168254,2.1765,2.078221,2.030339,1.964556,1.874833,1.806101,1.76006,1.720391,1.635459,1.582667,1.54051,1.562926,1.487054,1.380617,1.376075,1.373946,1.385747,1.325027,1.301942,1.37723,1.408737,1.279306,1.294587,1.249877,1.313099,1.319286,1.301313
USA.MO,US,Energy,CO2,103.2577,103.814,103.4675,101.4671,109.2591,115.8733,121.152,124.7448,126.6186,126.8046,127.2412,132.6741,133.6401,140.3513,141.914,144.7874,143.6969,141.6392,138.8336,131.865,136.2602,135.9827,128.4242,132.5355,132.7635,123.7109,117.9725,123.5209,124.3371,116.204,108.1161
USA.MO,US,Energy,N2O,1.641535,1.675507,1.735239,1.822655,2.007996,2.119577,2.189881,2.248484,2.209614,2.172665,2.104952,2.139334,2.117996,2.173455,2.146135,2.111744,2.104586,1.860861,1.796164,1.776391,1.877639,1.876337,1.72874,1.81007,1.744439,1.613856,1.578337,1.631379,1.576737,1.422199,1.419154
USA.MO,US,Energy,All GHG,107.1509,107.7444,107.4577,105.458,113.4436,120.071,125.3722,128.9579,130.703,130.7833,131.1062,136.5339,137.3935,144.1074,145.6006,148.4621,147.2885,144.8807,142.0058,135.0154,139.5236,139.184,131.4549,135.7228,135.9167,126.6041,120.8454,126.4021,127.227,118.9455,110.8366
USA.MO,US,Industrial Processes,CH4,6.88E-05,5.95E-05,6.44E-05,7.01E-05,6.83E-05,6.97E-05,6.54E-05,6.38E-05,7.19E-05,8.14E-05,8.41E-05,6.79E-05,7.45E-05,6.33E-05,4.29E-05,3.09E-05,1.97E-05,1.26E-05,1.11E-05,6.32E-06,0,0,0,0,0,0,0,0,0,0,0
USA.MO,US,Industrial Processes,CO2,3.865149,3.672036,3.776241,3.715542,3.932719,4.022656,4.157426,4.251274,4.336821,4.4338,4.28696,3.998119,4.213236,4.294678,4.195321,4.201775,4.085662,4.256455,3.907563,4.598834,6.252992,6.659581,7.31924,8.103367,8.002802,7.755224,6.999488,7.389106,7.399861,7.483106,7.658963
USA.MO,US,Industrial Processes,N2O,0.893729,0.890474,0.906693,0.929075,0.97574,0.988468,1.02551,1.054144,1.038595,1.003579,0.979188,0.812323,0.861647,0.814375,0.808095,0.835402,0.819787,0.960671,0.279466,0.250451,0.513731,0.472223,0.466075,0.43933,0.520349,0.629725,0.55907,0.459964,0.340418,0.349342,0.415087
USA.MO,US,Industrial Processes,F-Gas,2.598381,2.333727,2.401213,2.44002,2.501179,2.878944,3.335038,3.429643,3.328926,3.431906,3.0308,2.800572,3.135371,3.116818,3.151729,3.241106,3.299183,3.459058,3.510217,3.014282,3.813476,3.631749,3.891941,3.519568,3.453303,3.596889,3.251451,3.17346,3.349621,3.67864,3.494253
USA.MO,US,Industrial Processes,All GHG,7.357328,6.896297,7.084212,7.084707,7.409706,7.890137,8.51804,8.735125,8.704414,8.869366,8.297033,7.611081,8.210329,8.225934,8.155187,8.278314,8.204653,8.676197,7.697257,7.863574,10.5802,10.76355,11.67726,12.06227,11.97645,11.98184,10.81001,11.02253,11.0899,11.51109,11.5683
USA.MO,US,Land-Use Change and Forestry,CH4,0.504772,0.546813,0.513376,0.500588,0.545432,0.501224,0.497864,0.491559,0.435772,0.442013,0.44573,0.430945,0.434678,0.434932,0.444446,0.466642,0.450641,0.455063,0.429946,0.447704,0.45621,0.477538,0.460274,0.455967,0.442696,0.45279,0.444782,0.442288,0.430034,0.496037,0.445285
USA.MO,US,Land-Use Change and Forestry,CO2,-23.7974,-24.0411,-23.2395,-21.5326,-23.5431,-21.6729,-23.1358,-22.6338,-21.0329,-21.9033,-21.3728,-21.2399,-22.5093,-21.9965,-20.6071,-20.5729,-20.2588,-20.7735,-19.4542,-19.2886,-19.0029,-19.2332,-19.5696,-17.3485,-17.2802,-17.9581,-17.3051,-17.3141,-16.8377,-16.6864,-16.7608
USA.MO,US,Land-Use Change and Forestry,N2O,0.032311,0.087627,0.051083,0.037778,0.094563,0.048644,0.050032,0.039034,0.027703,0.042929,0.056258,0.036887,0.036771,0.039612,0.065926,0.092499,0.078545,0.082873,0.047453,0.065471,0.066384,0.093705,0.065109,0.060026,0.041931,0.055302,0.047575,0.046407,0.029634,0.113766,0.048682
USA.MO,US,Land-Use Change and Forestry,All GHG,-23.2603,-23.4066,-22.6751,-20.9942,-22.9031,-21.1231,-22.5879,-22.1032,-20.5694,-21.4183,-20.8708,-20.772,-22.0378,-21.522,-20.0967,-20.0137,-19.7296,-20.2355,-18.9768,-18.7754,-18.4803,-18.662,-19.0443,-16.8325,-16.7956,-17.45,-16.8128,-16.8254,-16.3781,-16.0766,-16.2668
USA.MO,US,Waste,CH4,3.040433,3.07223,2.961883,2.757812,2.590592,2.504952,2.661999,2.537345,2.458085,2.245961,2.216218,2.176823,2.132801,2.174876,2.197203,1.985187,2.048239,1.970429,1.981785,2.010073,2.866836,2.106302,2.109504,2.013977,2.010879,1.947485,1.91991,2.037655,2.046914,2.047271,2.098369
USA.MO,US,Waste,N2O,0.342695,0.349807,0.358077,0.364957,0.378085,0.38169,0.390962,0.394279,0.404179,0.418436,0.426736,0.420007,0.423035,0.432425,0.44007,0.437081,0.444869,0.435588,0.419384,0.435491,0.458411,0.409894,0.443848,0.476922,0.46594,0.452934,0.448273,0.459356,0.463996,0.463795,0.467509
USA.MO,US,Waste,All GHG,3.383128,3.422036,3.31996,3.122769,2.968677,2.886642,3.052961,2.931624,2.862264,2.664397,2.642955,2.596831,2.555835,2.607301,2.637273,2.422267,2.493108,2.406016,2.401169,2.445563,3.325247,2.516195,2.553352,2.490899,2.476819,2.400419,2.368183,2.497011,2.51091,2.511066,2.565878
USA.MO,US,Total including LUCF,All GHG,117.6814,115.8948,115.9435,117.6718,123.139,132.0522,137.6574,141.0085,144.5171,141.6724,143.2164,149.7454,149.1608,156.2466,159.0262,160.9656,160.0425,158.4691,156.4001,149.6388,158.7121,155.3078,147.1545,156.5342,156.6958,147.2982,140.1211,146.3667,148.335,141.0217,131.5877
USA.MO,US,Total excluding LUCF,CH4,13.67053,13.71516,13.72883,13.83133,14.25823,13.88394,13.94444,13.74603,13.44904,13.37647,13.22875,13.14116,13.14287,12.94786,12.95447,12.92922,13.16551,13.02927,12.5737,12.47208,13.62757,11.62361,11.54767,11.28055,11.55302,11.45224,11.86105,12.32474,12.60276,12.43723,12.56728
USA.MO,US,Total excluding LUCF,CO2,107.7328,108.1039,107.8079,105.6882,113.8724,120.3797,125.8017,129.4822,131.467,131.3618,131.9772,137.1599,138.2799,145.0775,146.4048,149.4175,148.2384,146.3883,142.896,136.8481,142.9969,143.0727,136.2859,141.1823,141.2855,131.8228,125.3025,131.291,131.9382,123.9948,116.0878
USA.MO,US,Total excluding LUCF,N2O,16.93999,15.14867,14.68066,16.70649,15.41035,16.03272,17.16413,16.45382,16.84163,14.9206,15.85047,17.41578,16.64045,16.62642,16.61184,15.39145,15.06899,15.82807,16.39699,16.07972,16.75454,15.64173,14.47331,17.38432,17.19956,17.87628,16.51887,16.40291,16.82245,16.98756,15.70526
USA.MO,US,Total excluding LUCF,F-Gas,2.598381,2.333727,2.401213,2.44002,2.501179,2.878944,3.335038,3.429643,3.328926,3.431906,3.0308,2.800572,3.135371,3.116818,3.151729,3.241106,3.299183,3.459058,3.510217,3.014282,3.813476,3.631749,3.891941,3.519568,3.453303,3.596889,3.251451,3.17346,3.349621,3.67864,3.494253
USA.MO,US,Total excluding LUCF,All GHG,140.9417,139.3015,138.6186,138.6661,146.0421,153.1753,160.2453,163.1117,165.0866,163.0907,164.0872,170.5174,171.1986,177.7686,179.1229,180.9793,179.7721,178.7047,175.3769,168.4142,177.1925,173.9698,166.1988,173.3667,173.4914,164.7482,156.9339,163.1921,164.7131,157.0983,147.8545
USA.MO,US,Total including LUCF,CH4,14.1753,14.26198,14.24221,14.33192,14.80366,14.38517,14.4423,14.23759,13.88481,13.81848,13.67448,13.5721,13.57755,13.38279,13.39892,13.39587,13.61616,13.48433,13.00365,12.91978,14.08378,12.10115,12.00794,11.73651,11.99572,11.90503,12.30583,12.76702,13.03279,12.93327,13.01256
USA.MO,US,Total including LUCF,CO2,83.93541,84.06285,84.56835,84.15564,90.32928,98.70677,102.6659,106.8484,110.4341,109.4585,110.6044,115.92,115.7706,123.0809,125.7977,128.8447,127.9797,125.6148,123.4418,117.5595,123.9939,123.8394,116.7162,123.8338,124.0053,113.8647,107.9974,113.9769,115.1005,107.3085,99.32697
USA.MO,US,Total including LUCF,N2O,16.9723,15.23629,14.73175,16.74427,15.50492,16.08137,17.21416,16.49285,16.86933,14.96353,15.90673,17.45267,16.67722,16.66603,16.67777,15.48395,15.14754,15.91094,16.44444,16.14519,16.82092,15.73543,14.53842,17.44435,17.24149,17.93158,16.56644,16.44931,16.85209,17.10133,15.75394
USA.MO,US,Total including LUCF,F-Gas,2.598381,2.333727,2.401213,2.44002,2.501179,2.878944,3.335038,3.429643,3.328926,3.431906,3.0308,2.800572,3.135371,3.116818,3.151729,3.241106,3.299183,3.459058,3.510217,3.014282,3.813476,3.631749,3.891941,3.519568,3.453303,3.596889,3.251451,3.17346,3.349621,3.67864,3.494253
USA.MS,US,Agriculture,CH4,3.703408,3.612019,3.844095,4.16231,3.935229,3.94362,3.676234,3.555232,3.849683,3.283719,3.675678,3.189269,3.702058,3.396375,2.881485,3.765916,2.953744,3.012179,3.162396,2.644739,3.300594,2.798847,2.980264,2.914059,2.924347,3.112372,3.110664,2.955034,2.893236,2.793158,2.821538
USA.MS,US,Agriculture,CO2,0.089601,0.086517,0.083193,0.072413,0.045081,0.043658,0.059071,0.071009,0.051725,0.051995,0.048727,0.052206,0.056794,0.05055,0.045364,0.049985,0.054479,0.046593,0.054917,0.049506,0.075071,0.04416,0.079478,0.050276,0.049415,0.048992,0.049824,0.050966,0.051545,0.052124,0.052704
USA.MS,US,Agriculture,N2O,4.312197,4.590208,4.398368,4.328613,4.66034,4.318342,4.596472,4.569001,4.528496,4.638402,4.422716,4.864478,4.807859,4.967326,4.837068,4.169283,4.420073,4.617216,4.744054,4.804718,4.21037,4.656608,4.840441,4.698161,4.860625,4.724879,4.465625,4.433327,4.613591,4.706193,4.281378
USA.MS,US,Agriculture,All GHG,8.105206,8.288745,8.325656,8.563336,8.64065,8.30562,8.331778,8.195242,8.429904,7.974116,8.147121,8.105954,8.566711,8.41425,7.763917,7.985184,7.428296,7.675987,7.961367,7.498963,7.586034,7.499615,7.900183,7.662496,7.834386,7.886243,7.626113,7.439326,7.558372,7.551475,7.155619
USA.MS,US,Energy,CH4,3.180119,3.22388,3.164006,3.057506,3.001457,2.962698,2.870559,2.807143,2.691635,2.610014,2.636243,2.582239,2.634267,2.717883,2.596217,2.554497,2.513583,2.505898,2.506337,2.400211,2.403645,2.272427,2.295911,2.369578,2.417646,2.360686,2.377079,2.280754,2.335818,2.366012,2.372486
USA.MS,US,Energy,CO2,47.39183,45.98655,46.38417,48.45695,48.23422,50.25769,53.34904,54.36805,55.66197,60.78993,60.38262,68.84768,61.26299,62.576,63.91153,62.72414,64.51776,65.80992,62.59985,57.75061,62.27431,57.41418,58.94724,55.94756,58.95111,59.79103,61.2692,59.3804,62.57978,61.60724,62.26045
USA.MS,US,Energy,N2O,0.785952,0.824593,0.849317,0.860453,0.905207,0.937361,0.969176,0.998578,0.981378,1.024764,1.032676,1.038591,0.952558,0.961083,0.978627,0.940961,0.961283,0.849916,0.787441,0.712588,0.739228,0.664993,0.637255,0.612854,0.622793,0.547894,0.533468,0.493795,0.501617,0.487184,0.484879
USA.MS,US,Energy,All GHG,51.3579,50.03502,50.39749,52.37491,52.14088,54.15775,57.18878,58.17377,59.33498,64.42471,64.05154,72.46851,64.84982,66.25497,67.48638,66.2196,67.99263,69.16573,65.89363,60.86341,65.41718,60.3516,61.8804,58.92999,61.99155,62.69961,64.17975,62.15495,65.41721,64.46044,65.11782
USA.MS,US,Industrial Processes,CH4,7.69E-05,6.64E-05,7.19E-05,7.83E-05,7.63E-05,7.79E-05,7.30E-05,7.13E-05,6.19E-05,5.03E-05,3.56E-05,1.65E-05,0,3.55E-05,5.64E-05,9.06E-05,0.000102,0.000118,0.000112,6.89E-05,0,0,0,0,0,0,0,0,0,0,0
USA.MS,US,Industrial Processes,CO2,1.468767,1.459872,1.564032,1.54227,1.636811,1.664561,1.695103,1.789831,1.867685,1.820779,1.652022,1.599694,1.63587,1.788903,1.935238,1.911095,2.408681,2.645483,2.475601,1.878878,1.685145,1.667462,1.594106,1.805979,1.854199,1.859159,1.345326,1.303059,1.209862,1.158118,1.293456
USA.MS,US,Industrial Processes,N2O,1.264058,1.261949,1.291642,1.315071,1.385879,1.40535,1.461441,1.499397,1.476443,1.423941,1.387267,1.13533,1.219249,1.147853,1.138543,1.179835,1.155805,1.368744,0.942153,0.811099,1.720522,1.301257,1.417229,1.282709,1.135116,1.398901,1.395279,1.510886,1.192524,1.472932,1.454831
USA.MS,US,Industrial Processes,F-Gas,0.347775,0.335861,0.348756,0.3926,0.483696,0.676217,0.806965,0.931911,0.995877,1.101453,1.174043,1.241726,1.271889,1.305656,1.334998,1.366585,1.409408,1.476437,1.555616,1.974428,1.961051,2.315312,1.921808,1.965155,2.148798,2.15341,2.18331,2.184965,2.16815,2.23506,2.228475
USA.MS,US,Industrial Processes,All GHG,3.080677,3.057749,3.204502,3.250019,3.506463,3.746206,3.963581,4.22121,4.340067,4.346223,4.213368,3.976766,4.127008,4.242447,4.408836,4.457605,4.973996,5.490782,4.973482,4.664474,5.366717,5.28403,4.933143,5.053843,5.138113,5.41147,4.923915,4.99891,4.570537,4.866109,4.976762
